lat,lon,addr:street,addr:housenumber,addr:postcode,addr:city
5811890.431295006,683953.4528487219,Rue Leschot,8,,Genève
5811949.271532011,683944.1269123675,,,,
5812039.241739315,683903.272388781,,,,
5811710.975926906,684018.9392692924,,,,
5811995.841934098,683889.530091749,,,,
5811735.080546205,683977.6422007956,,,,
5811995.061836121,683926.650053215,,,,
5811631.641440701,683931.2524562124,,,,
5811917.235093124,683873.7531712535,,,,
5811755.905382499,683954.4905397696,,,,
5811869.02667411,683956.8890855253,,,,
5811542.540558411,683963.8971317005,,,,
5811932.801434274,683979.9776908569,,,,
5811793.5544312075,683966.1203214221,,,,
5811714.689978173,684051.4103707925,Boulevard du Pont-d'Arve,10,,Genève
5811519.681671002,683941.761885467,,,,
5812002.898929084,683915.2594979068,,,,
5811989.928203757,683951.638029273,,,,
5811956.807801317,683926.8323802834,,,,
5811725.5566029325,684113.4592273567,,,,
5812054.478843571,683869.2773577139,,,,
5812044.638429907,683875.1359327869,,,,
5811705.745622625,683974.5044825278,,,,
5811776.478202085,683927.2418562585,,,,
5811965.413218875,683908.5852983732,,,,
5811666.009105371,684023.5551012475,,,,
5811777.699113304,683887.8906658113,,,,
5811957.4719283655,683974.8441832811,,,,
5811783.62321142,684014.8877605514,,,,
5811613.136544972,683941.9153034813,,,,
5811576.917092143,683992.7763393287,,,,
5811891.40508724,683976.1674491246,,,,
5811988.464311888,683822.5269877509,,,,
5811920.471288073,683776.3091326585,Rue Vignier,6,,Genève
5812013.984977528,683819.5566521522,,,,
5811960.859930249,683762.7258266294,,,,
5812101.003232253,683752.6664110494,,,,
5812001.795251094,683801.9629889154,,,,
5811936.1399120325,683746.8177689775,Avenue Henri-Dunant,9,1205,Genève
5811989.248902883,683746.7418971949,Avenue Henri-Dunant,6,1205,Genève
5811955.61822057,683801.5375847474,,,,
5811992.512650656,683807.8698837582,,,,
5811919.331246107,683805.8446283728,Rue Vignier,4,,Genève
5811982.860039974,683801.6283612824,,,,
5811833.055418646,683968.7992695172,,,,
5811945.915506962,683777.653792331,,,,
5811987.497544851,683761.1565635795,,,,
5812012.268488792,683751.0517034509,Avenue Henri-Dunant,5,1205,Genève
5811923.239798281,683825.0686619489,,,,
5812018.6973192915,683777.6010849397,,,,
5811954.700264338,683818.8875784065,Rue de Carouge,12,,Genève
5811957.722106266,683747.6156021733,Avenue Henri-Dunant,8,1205,Genève
5811936.557808156,683802.0685327274,,,,
5812083.466386414,683752.0310942326,Avenue Henri-Dunant,2,1205,Genève
5812039.878226454,683811.6639950933,,,,
5812033.86112389,683800.4543990429,,,,
5811921.394108249,683746.3379131092,,,,
5812056.145247266,683771.1806941298,,,,
5812058.309939329,683750.8970872374,Avenue Henri-Dunant,3,1205,Genève
5811975.119168657,683782.6595093339,,,,
5811685.790370957,683767.2979623401,Boulevard du Pont-d'Arve,28,1205,Genève
5811783.188009975,683837.2567256999,,,,
5811799.232527049,683835.0010664293,Rue de Carouge,26,,Genève
5811705.501249093,683776.6006302731,,,,
5811770.250202772,683774.1775127373,,,,
5811707.4200164825,683809.8012614065,,,,
5811735.571508874,683768.0561253539,,,,
5811596.366110635,683775.6987212892,Rue Henri-Christiné,4,,Genève
5811524.688907053,683758.8422703489,,,,
5811706.499805531,683794.4256175692,,,,
5811552.359999616,683752.6627627901,,,,
5811719.490142471,683842.0613294219,,,,
5811580.982664499,683777.6621916974,Rue Henri-Christiné,6,,Genève
5811498.312893035,683764.7792278883,,,,
5811827.070513537,683761.4862378238,,,,
5811781.686701572,683766.0487281859,,,,
5811733.533088633,683740.6460851002,Avenue Henri-Dunant,20,1205,Genève
5811796.910839004,683740.5715660539,Avenue Henri-Dunant,15,1205,Genève
5811744.13366368,683817.8010046912,,,,
5811869.452667023,683826.0778467816,,,,
5811764.440897019,683839.9418424045,Rue de Carouge,30,,Genève
5811836.6430431325,683830.075722248,,,,
5811703.93924582,683759.1285958672,,,,
5811815.7824301645,683833.0493972093,,,,
5811827.271326558,683755.3932635823,,,,
5811795.979938263,683758.6840084483,,,,
5811774.326994032,683738.9947186271,Avenue Henri-Dunant,16,1205,Genève
5811849.101655325,683767.9117629277,Rue Guillaume-De-Marcossay,6,1205,Genève
5811880.347115358,683745.2568720982,,,,
5811812.997317713,683745.5000960116,Avenue Henri-Dunant,14,1205,Genève
5811770.389665684,683758.7946456991,,,,
5811860.701043477,683799.4735515156,,,,
5811839.919962338,683803.7608627592,,,,
5811470.717360854,683771.1274392605,,,,
5811604.733189332,683761.7357193404,,,,
5811577.7629119875,683746.4424729504,,,,
5811680.447073322,683835.6664794742,Boulevard du Pont-d'Arve,26,1205,Genève
5811817.159074833,683803.8939554438,,,,
5811692.918559041,683856.7222543622,,,,
5811807.144837316,683769.7577144062,,,,
5811852.779719131,683744.1663920739,Avenue Henri-Dunant,12,1205,Genève
5811785.779670673,683773.2985778542,,,,
5811830.865262876,683741.2277178818,Avenue Henri-Dunant,13,1205,Genève
5811720.469711824,683853.2983643891,Rue de Carouge,34,,Genève
5811801.319346298,683814.7947401038,,,,
5811828.989376047,683770.9545659183,Rue Guillaume-De-Marcossay,8,1205,Genève
5811467.109955232,683792.8909147342,Rue Pictet-De-Bock,6,1205,Genève
5811524.99590979,683782.4295444825,,,,
5811695.357037176,683829.8751271412,,,,
5811602.586332908,683744.078590137,,,,
5811421.681798196,683853.9997073385,,,,
5811442.387415919,683887.6356566731,,,,
5811400.039269563,683859.8985582826,Rue Masbou,4,,Genève
5811571.637595571,683830.9628455525,,,,
5811504.234846143,683838.5762093585,,,,
5811360.338734947,683897.2750943416,,,,
5811393.119719379,683843.2874054345,Rue Masbou,6,,Genève
5811325.804531601,683884.6422766108,,,,
5811495.441112016,683882.4390152299,,,,
5811374.427614782,683710.7982668554,,,,
5811478.875145795,683862.0424934509,,,,
5811400.456548893,683893.2027782256,,60,,
5811478.333418533,683858.0393572428,,,,
5811608.624230008,683847.4933089827,,,,
5811315.087685573,683756.728688009,,,,
5811324.8212742135,683855.3585302485,,,,
5811323.816385909,683722.4543428137,,,,
5811545.842667058,683841.1786782544,,,,
5811349.0604310585,683716.6393396115,,,,
5811581.389458172,683875.619549813,,,,
5811399.836157567,683704.9428616392,,,,
5811600.479650744,683845.5199857797,,,,
5811607.581447277,683835.5030173212,,,,
5811436.028065064,683836.705408342,Rue Pictet-De-Bock,7,1205,Genève
5811399.498787154,683875.3124752596,,,,
5811609.65037048,683865.557193597,,,,
5811432.135148098,683807.2840000975,Rue Pictet-De-Bock,9,1205,Genève
5811632.256945804,683812.0300918915,,,,
5811539.757088832,683872.639440809,,,,
5811626.243315943,683830.8841072576,,,,
5811543.900266458,683826.4595047997,,,,
5811441.936080687,683851.0990103431,Rue Pictet-De-Bock,5,1205,Genève
5811394.434710932,683826.9374075144,Rue Masbou,8,,Genève
5811644.520253745,683836.1660625801,Boulevard du Pont-d'Arve,33,,Genève
5811580.797503765,683868.0967839429,,,,
5811615.900851435,683832.339333588,,,,
5811394.038378525,683788.0976528,,,,
5811415.877058632,683809.4410649904,,,,
5811390.888246868,683810.5923362116,Rue Masbou,12,,Genève
5811547.386844709,683856.2584559526,,,,
5811418.302853848,683890.8827269893,,,,
5811627.545588983,683863.3880204121,,,,
5811317.429248341,683851.5926664026,,,,
5811445.059820206,683866.5418976534,,,,
5811417.375131349,683839.3021655816,,,,
5811417.71169681,683871.0566328168,,,,
5811591.695924562,683813.7483870004,,,,
5811479.47615581,683868.6024263026,,,,
5811327.777127038,683901.6686352311,,,,
5811562.194458444,683870.0021213084,,,,
5811581.507666344,683858.6306597826,,,,
5811431.237576099,683876.0763074995,,,,
5811546.308649112,683846.7528323076,,,,
5811604.121772513,683815.6185303546,,,,
5811508.67235499,683869.6575865514,,,,
5811359.072215129,683838.1135613588,Rue Dizerens,8,,Genève
5811361.353042775,683855.2982973447,Rue Dizerens,6,,Genève
5811316.5073821265,683804.6627623462,,,,
5811363.759053577,683872.761630101,Rue Dizerens,4,,Genève
5811591.997095746,683856.2826241949,,,,
5811589.4858089695,683827.8476752144,,,,
5811356.674845768,683820.7134077644,Rue Dizerens,10,,Genève
5811431.914145778,683866.2532350249,,,,
5811475.027894333,684056.2546060808,,,,
5811235.646321118,684088.3453913426,,,,
5811091.220856356,683957.2222137048,,,,
5811062.359977469,684020.0541245277,,,,
5811343.856575889,684109.7781459137,,,,
5811471.081015393,684118.686316592,,,,
5811448.255204359,684143.393502834,,,,
5811200.684666103,684219.3111695134,,,,
5811178.61841667,684206.3680171343,,,,
5811224.952103226,684229.7153395441,,,,
5811196.269007598,683833.7055291123,,,,
5811358.0467532445,684031.9121009625,,,,
5811175.545747589,683838.6266271091,,,,
5811196.729323745,683913.2872531479,,,,
5811193.156108213,683875.6115369828,,,,
5811378.159386484,684140.6319956363,Rue Cingria,8,,Genève
5811237.018201545,683913.6223135886,,,,
5811271.908024005,683990.4677822682,,,,
5811386.911203412,683993.9051639588,,,,
5811261.425410274,683980.2161930857,,,,
5811304.348378361,683974.7481421976,,,,
5811284.354080501,683826.5224534186,Rue Dizerens,9,,Genève
5811065.115790785,684075.5873006618,,,,
5811205.286239227,684108.772264355,,,,
5811475.219361343,684079.6443528871,Rue Prévost-Martin,22,,Genève
5811505.942537372,684066.0541285294,Rue Jean-Violette,18,,Geneva
5811218.855395034,684216.5057817325,,,,
5811192.870384142,684005.074436635,,,,
5811241.919537133,684112.2297769225,,,,
5811224.33535343,684195.0689927058,,,,
5811112.435941804,684084.8419726322,,,,
5811488.263786755,684067.7191628177,,,,
5811279.244643976,683978.3032653655,,,,
5811136.692712419,683877.8733807389,,,,
5811471.890185639,683999.5598528195,,,,
5811294.315614009,683890.1462434023,Rue Dizerens,1,,Genève
5811353.273759915,684002.5886519279,,,,
5811146.585471109,684066.0944308499,,,,
5811262.229824806,684151.8398429404,,,,
5811286.590726796,683841.9153251579,Rue Dizerens,7,,Genève
5811288.879934816,683857.1150361714,Rue Dizerens,5,,Genève
5811223.271490612,683963.6238112728,,,,
5811173.807798992,684047.3246085863,,,,
5811256.379429935,683857.3134891829,,,,
5811172.999444413,683964.9353431925,,,,
5811207.421406055,684053.5528372864,,,,
5811401.9910565885,684145.8275877716,Rue Cingria,6,,Genève
5811393.600108143,684096.5252191119,Rue Prévost-Martin,37,,Genève
5811384.113045196,683973.774981965,,,,
5811084.252911236,684079.2850586748,,,,
5811460.555651084,684051.9639467985,,,,
5811469.35519356,683978.6330714169,,,,
5811467.138978707,683960.1758307818,,,,
5811255.558810389,683912.5331158896,,,,
5811418.976151434,684103.6577800298,Rue Prévost-Martin,35,,Genève
5811173.093941942,683977.9463219403,,,,
5811268.064768009,683887.9854422786,,,,
5811289.7567398595,684111.6304469364,,,,
5811218.950830179,684181.6072642626,,,,
5811233.612717572,683893.0495782733,,,,
5811449.619769985,683981.0606453934,,,,
5811488.490428701,684082.2713008559,,22,,
5811197.514356298,684158.4037760047,,,,
5811195.725565928,683979.2656923392,,,,
5811475.036472729,684024.7055259018,,,,
5811143.212772685,684090.1363972912,,,,
5811194.93024421,683965.0923454931,,,,
5811253.162793272,683819.891543435,,,,
5811169.406721381,683999.5405937048,,,,
5811285.679476999,684005.2782445622,,,,
5811195.931378259,683990.7285716153,,,,
5811225.038521288,683913.9474339271,,,,
5811264.991828948,683878.218275119,,,,
5811259.779736994,684109.309676748,Rue du Pré-Jérôme,14b,,Genève
5811444.18937257,684110.7684725387,Rue Prévost-Martin,33,,Genève
5811349.450336586,683978.1093451835,,,,
5811188.446378666,684050.7981297533,Rue Prévost-Martin,55,1205,Genève
5811310.915912569,684006.9501199663,,,,
5811291.650319844,683910.6094905012,,,,
5811120.713782029,684034.4388917224,Rue Prévost-Martin,61,,
5811458.749995433,684043.219072898,,,,
5811225.4341312265,683826.6795545546,,,,
5811259.438107097,684209.1782958225,,,,
5811290.947524654,683871.6240985456,Rue Dizerens,3,,Genève
5811171.05485834,684095.3698373161,,,,
5811413.466842421,683945.0655048086,,,,
5811277.424125312,683887.39505707,,,,
5811172.945144873,683986.627581771,,,,
5811447.128939382,683960.4483818186,,,,
5811292.482618171,683959.2841912457,,,,
5811145.727491528,683992.1617204463,,,,
5811247.481664753,684236.6918173466,,,,
5811152.152556528,684042.2899205387,Rue Prévost-Martin,59,,
5811213.819265783,684010.1294515291,,,,
5811262.060058838,684017.3386888276,,,,
5811244.141101747,684062.4747167176,,,,
5811452.141415791,684002.019798192,,,,
5811501.745953293,684053.0143875522,Rue Jean-Violette,16,,Geneva
5811253.854607255,684174.6732020325,,,,
5811426.850971776,684151.4385564022,Rue Cingria,4,,Genève
5811217.598244541,684142.3895093382,,,,
5811234.362622352,684015.1658713251,,,,
5811343.380257464,683954.9033247583,,,,
5811219.849590643,684164.8845688159,,,,
5811252.579180853,683892.1215327829,,,,
5811272.779007209,684093.2485059338,,,,
5811456.869047413,683938.7147660947,,,,
5811406.287799037,684132.7601443382,,,,
5811357.226075234,684134.7312485419,,,,
5811116.470024628,684059.6105634915,,,,
5811372.365841444,683950.6300663047,,,,
5811291.311999105,684024.9117467572,,,,
5811212.813435429,684188.1953343898,,,,
5811352.120714409,684089.5564666736,,,,
5811150.3321065605,683967.1545759955,,,,
5811161.117435892,683912.7455517089,,,,
5811455.320214716,684027.0243700164,,,,
5811276.728206378,683811.0577253121,,,,
5811256.921837177,683963.456058841,,,,
5811135.402774399,683906.4123412293,,,,
5811239.237068595,684202.1740126968,,,,
5811454.364605327,684070.38898248,Rue Prévost-Martin,24,,Genève
5811276.76983482,684073.3170806719,,,,
5811047.240906033,684068.4788240814,Rue John-Grasset,5,,Genève
5811271.526862594,683907.0723557653,,,,
5811157.395459078,683981.4310075252,,,,
5811335.880163668,684129.7703161343,,,,
5811089.16563163,684027.2561936881,Rue Prévost-Martin,7,,
5811371.853262694,684092.0270132655,,,,
5811231.454103501,684220.5585470775,,,,
5811259.720721796,683996.8395553345,,,,
5811418.089035718,683967.7375047776,,,,
5811465.37997437,684140.8604150652,Rue Jean-Violette,24,,
5811499.616954302,684042.5192555084,,,,
5811147.456803898,683844.6964407774,,,,
5811296.607439725,683990.1249789873,,,,
5811053.308463963,684041.6948316615,Rue John-Grasset,3,,Genève
5810868.94553841,683854.5147565844,Rue de Carouge,104,1205,Genève
5810849.059102853,683850.795329608,,,,
5810870.153148006,683747.2411774577,,,,
5810943.7990297815,683832.2642623066,,,,
5810922.081448193,683865.8835434625,,,,
5811041.102925823,683695.1148266754,,,,
5811229.777605914,683710.451639413,,,,
5811046.118582665,683712.5392754934,,,,
5810820.74121858,683812.697733673,,,,
5811221.450163034,683683.8941532078,,,,
5811119.160173068,683723.7954454492,,,,
5811350.851522256,683622.6323054736,,,,
5811226.456324916,683643.0910327958,,,,
5811238.370583909,683737.226786206,,,,
5811127.249551208,683758.1942539732,,,,
5810947.710690522,683833.2926589898,,,,
5810904.196553297,683825.8473307389,,,,
5810825.933834052,683788.6527139252,,,,
5810974.261719792,683799.6907551467,,,,
5811049.0119852135,683857.9032430457,,,,
5811043.938233601,683872.6576540612,,,,
5811372.344804729,683607.6166840822,,,,
5810893.560159743,683859.7201638808,,,,
5811325.358902026,683619.278023593,,,,
5810829.74677574,683772.9841383398,,,,
5811211.261985831,683638.3258589833,,,,
5811006.878209243,683806.7355518331,,,,
5811276.596623554,683636.8541048197,,,,
5810837.7107644435,683764.1227741194,,,,
5811043.011218052,683814.8950361033,,,,
5810840.932360955,683745.3112510473,,,,
5811030.83466653,683875.6750438723,,,,
5810820.681724379,683842.5509968473,,,,
5810845.077701469,683726.4286030169,,,,
5810963.339017246,683961.6924343029,Rue Barthélemy-Menn,4,,
5810707.4388416745,683945.737287167,,,,
5810772.190001302,683836.6333648178,,,,
5810703.816557502,683765.8320924015,,,,
5810908.098840027,683950.7400248912,,,,
5810687.371717704,683819.0967952065,,,,
5810802.50775645,683970.4768155087,Rue de l'Aubépine,6,1205,Genève
5810682.418539083,683773.1167649202,,,,
5810939.001235992,683931.6813404788,,,,
5810872.708141151,683998.4750043986,,,,
5810838.310993462,683904.2610049843,,,,
5810800.125047652,683914.6050277317,,,,
5810769.144493789,683741.4629225895,,,,
5810815.374064303,683899.2710465132,,,,
5810703.181719022,683751.2620079068,,,,
5810875.2965656845,684080.6606012338,Boulevard de la Cluse,31,,Genève
5810786.616130783,683790.5815093933,,,,
5810785.485144355,683925.420050556,,,,
5810743.2759621255,683785.5708082507,,,,
5810791.646265874,683767.4819145425,,,,
5810671.381213776,683762.0524067839,,,,
5810752.713439462,683898.2148587134,,,,
5810743.946402086,683831.7208835268,,,,
5810878.59457003,683978.8594411728,,,,
5810659.986778221,683781.3622862739,,,,
5810819.966420196,683920.6150973764,,,,
5810684.567331268,683757.5875961559,,,,
5810843.977920939,684021.6701625303,,,,
5810694.159152071,683807.1322641871,,,,
5810792.499076375,683894.2393468764,,,,
5810636.344412107,683789.3428481726,,,,
5810771.483215462,683889.5176554873,,,,
5810850.505633408,684070.0592421475,Boulevard de la Cluse,29,,Genève
5810954.014632169,683943.5666213037,,,,
5810865.674878999,684030.9508005874,,,,
5810827.782805148,684060.4686579284,Boulevard de la Cluse,27,,Genève
5810831.190471868,683935.6127342895,,,,
5810887.249907599,684040.2401452191,,,,
5810752.015865398,683781.9817567171,,,,
5810764.80224212,683920.3118042689,,,,
5810714.872853718,684016.7105311741,Boulevard de la Cluse,21,,Genève
5810851.860707107,683939.2737753696,,,,
5810808.281517146,683930.4557999966,,,,
5810781.593901297,683813.6074223405,,,,
5810695.067353034,683988.1267486375,Rue Blanche,9,,Genève
5810740.887719989,683915.158851263,,,,
5810732.191285866,683950.3294443892,,,,
5810699.697895588,683966.7868125984,Rue Blanche,7,,Genève
5810936.869203304,683959.6306331654,,,,
5810776.751691538,683987.2932177393,Rue de l'Aubépine,8,,Genève
5810735.441554549,684018.1539004501,Rue de l'Aubépine,12,,
5810800.897955343,684022.7374762743,Rue de l'Aubépine,11,,Genève
5810805.329787354,684051.2378560653,Boulevard de la Cluse,25,,Genève
5810904.686848067,684048.9588205788,,,,
5810714.3246288905,683906.949761344,,,,
5810747.528862358,683884.162705181,,,,
5810770.355282554,683972.9858737125,,,,
5810719.904959867,683880.8330182979,,,,
5810781.151531603,684039.1216240827,Boulevard de la Cluse,23,,Genève
5810905.632333523,684088.4007153506,Rue Barthélemy-Menn,8,,Genève
5810651.111291842,683795.5612078557,,,,
5810821.571811843,684012.5009341033,,,,
5810648.854624611,683808.1560130434,,,,
5810762.74255222,683796.6300734574,,,,
5810858.811320879,684133.8045214673,,,,
5810793.509449753,684105.794874078,,,,
5810724.539806111,683758.2978880056,,,,
5810858.723791185,683985.0188530082,,,,
5810719.353225491,683810.4374443744,,,,
5810862.009597021,683911.7067532986,,,,
5810946.005285413,683991.587653829,,,,
5810891.050309572,684001.3936461598,,,,
5810755.513691466,684003.594366586,Rue de l'Aubépine,10,,
5810860.899682588,683929.8373978417,,,,
5810617.054198657,683796.2307270676,,,,
5810719.703573549,683825.6993867455,,,,
5810746.583605783,683750.7774526734,,,,
5810658.61851463,683864.5744333708,,,,
5810433.377673837,684537.2093160594,,,,
5810615.73467912,683954.4248194157,,,,
5810595.213713745,684086.5944529182,,,,
5810547.540053368,684074.2182887805,,,,
5810799.416363088,684227.4070355899,,,,
5811001.564027639,684016.6743843206,Place des Augustins,15,1205,Genève
5810498.447740524,683870.3539580066,,,,
5810726.79847899,684154.9982360384,,,,
5810772.272741189,684215.9825767118,,,,
5810665.961768091,684294.6730273359,,,,
5810733.456471396,684157.8259540774,,,,
5810652.075185174,683896.0363804797,,,,
5810426.144720603,684205.4396643664,,,,
5811083.955253453,684132.2204115452,,,,
5810662.387217428,684249.6263136033,,,,
5810428.192809307,684443.5167621813,,,,
5810448.3190416945,683992.2687142284,Boulevard de la Cluse,2,,Genève
5810710.287229897,684148.0882110394,,,,
5810750.033983004,684142.7655649246,Rue des Peupliers,18,,Genève
5811137.784504598,684122.9984338852,Rue des Pitons,3,,Genève
5810813.949849144,684233.6439826442,,,,
5810982.360936337,684012.6798753189,Place des Augustins,17,1205,Genève
5810787.130747284,684222.10558013,,,,
5810484.440783434,683892.481252755,,,,
5810623.653554841,684047.0986302786,,,,
5810435.62055916,684385.6013341785,,,,
5810828.253130108,684250.7915473421,,,,
5811105.966716507,684178.1340846218,Boulevard de la Cluse,47,1205,Genève
5810600.993868783,684379.3843446292,,,,
5810796.58223242,684162.5982538498,Rue des Peupliers,22,,Genève
5810835.49127108,684230.6295926999,,,,
5810530.19124209,684124.7687662181,,,,
5810773.298993652,684174.8098222796,,,,
5810750.375071375,684165.0549293307,,,,
5810822.3405233845,684264.2453784542,,,,
5810958.100310395,684116.0754647559,Boulevard de la Cluse,37,1205,Genève
5810559.012441752,684015.8872678461,,,,
5810606.78049952,683886.0352399376,,,,
5810464.729653453,684101.5320233008,,,,
5810773.286158099,684152.6830194227,Rue des Peupliers,20,,Genève
5810674.002713929,684305.9752833367,,,,
5810830.4218521165,684178.6475433125,Rue des Peupliers,24bis,,
5810726.524285034,684132.6905252842,Rue des Peupliers,16,,Genève
5810491.086275694,684425.324058031,,,,
5810572.446421929,684172.095000831,,,,
5810965.596869426,684081.7641584678,,,,
5810625.906880293,683981.8586629127,Boulevard de la Cluse,15,,Genève
5810572.344257904,684080.6331388543,,,,
5811082.65260364,684168.2703380253,Boulevard de la Cluse,45,,Genève
5811136.63889096,684191.163798736,,,,
5810541.300960234,684398.6363454799,,,,
5810757.238652756,684167.909578009,,,,
5810617.784304875,683927.6724437322,,,,
5810978.245228597,684124.6376234001,Boulevard de la Cluse,39,1205,Genève
5810515.028649443,684435.4142821083,,,,
5810430.081277076,684054.8848357068,,,,
5810587.336809166,684023.3761123532,Boulevard de la Cluse,14,,
5810564.393065167,684045.8965812514,,,,
5810603.678955561,683976.04910803,Boulevard de la Cluse,11,,Genève
5810656.147233887,684041.35017521,Boulevard de la Cluse,18,,
5810699.29661796,684320.4802979722,,,,
5810977.276183699,684092.4941115124,,,,
5810455.278968251,684127.068092065,,,,
5810613.454474652,683854.4810283511,,,,
5810972.393024519,684059.9015659606,,,,
5811034.972263165,684145.3664600719,,,,
5810445.366873797,684153.36993735,,,,
5810957.235317028,684099.2503726047,,,,
5810517.604722224,683912.570999123,,,,
5810514.142157476,683851.1747639563,,,,
5811040.093584885,684131.5070840731,,,,
5810619.046763709,684092.929216624,,,,
5810485.2152165575,683956.1791378394,Boulevard de la Cluse,3,,Genève
5811108.600080128,684117.7450943809,,,,
5810815.268299901,684172.2124803828,Rue des Peupliers,24,,Genève
5810565.335376516,684185.9906923324,,,,
5810435.668363948,684179.7740516827,,,,
5810531.397241421,683906.28254898,,,,
5811070.274907431,684109.2827612135,Rue des Pitons,13,,Genève
5810838.117654937,684259.3103926611,Rue Barthélemy-Menn,12,,Genève
5810471.429428812,683916.7785159961,,,,
5810530.231104579,683834.9705423132,,,,
5811087.767501724,684113.6107633235,,,,
5810645.73026984,684065.315482667,,,,
5810997.156113929,684029.5332613764,,,,
5811130.088654629,684155.4880763798,Rue Alcide-Jentzer,12,,Genève
5810675.885797496,683898.1869357886,,,,
5810666.406497275,684066.1881578777,Rue de l'Aubépine,16,,Genève
5810590.079635296,683852.9601420502,,,,
5810956.035788336,684065.1780586748,Rue Barthélemy-Menn,5,1205,Genève
5810440.1524581425,684136.4001007603,,,,
5810510.327166189,683957.5912941355,,,,
5810430.349082837,684162.875361414,,,,
5810941.466141367,684106.7327177714,Boulevard de la Cluse,35,1205,Genève
5810695.149537621,684139.9850037559,Rue des peupliers,14,,
5810520.964631451,683930.1569880092,,,,
5810460.578061953,683945.5891309401,,,,
5810578.600011993,683969.3306789743,Boulevard de la Cluse,9,,Genève
5810949.987717676,684086.5097926384,Rue Barthélemy-Menn,7,1205,Genève
5810556.838545369,684131.8336121863,,,,
5810991.524430242,684048.4016608923,,,,
5810738.664222427,684277.3728762117,,,,
5810536.966555671,684011.5202783776,Rue de la Colline,7,1205,Genève
5810702.036207801,684124.011550765,Rue des Peupliers,14,,Genève
5810420.251348373,684190.2702860433,,,,
5811046.12718538,684102.3729967031,,,,
5810660.651301178,683878.6059214256,,,,
5810577.60472566,683918.7762344764,,,,
5811059.561118744,684155.5899301262,Boulevard de la Cluse,43,,Genève
5811003.950209541,684101.7561781459,Rue John-Grasset,8,1205,Genève
5810673.060818955,684130.6904872034,,17,,
5811042.545674566,684117.66691495,,,,
5810999.170409515,684127.9654656036,Rue John-Grasset,10,1205,Genève
5810538.481155553,683881.2297781382,,,,
5810990.283213255,684078.6207879133,,,,
5810582.548747445,683878.497327778,,,,
5810854.513892187,684192.9223674857,Rue des Peupliers,26,,Genève
5811135.187260995,684137.2292458985,,,,
5811066.672455717,684128.2956780485,,,,
5810629.442508848,683890.8785438603,,,,
5810435.4889489915,684511.7419215692,,,,
5811145.085194697,684163.2697684914,,,,
5810619.381440826,684035.002222029,Boulevard de la Cluse,16,,
5810550.039519253,683858.2263092297,Rue de la Colline,4,,Genève
5810635.9512225315,683859.5420313891,Rue de Carouge,93,,
5810618.380903112,684056.5543478731,,,,
5810552.500979173,683962.2691018292,,,,
5810656.784373722,684120.8714338035,,,,
5811540.690640128,685145.6133368032,,,,
5811621.011809967,685050.0218690252,,,,
5811517.054305211,685243.7413834408,,,,
5811561.119868971,685158.1303493101,,,,
5811491.189536079,685236.9097660201,,,,
5811426.378504264,685488.7319472764,,,,
5811392.26628368,684978.5141180874,,,,
5811401.029338007,685126.6980684239,,,,
5811309.752651518,685276.8508110935,,,,
5811512.274207525,685040.6864526294,,,,
5811496.51793503,685694.8344204718,,,,
5811558.766676208,685541.4982263269,,,,
5811464.191699017,685139.0929452851,,,,
5811371.135506742,684963.7024093308,,,,
5811379.850456671,685243.6884728826,,,,
5811373.378453736,685193.6459057133,,,,
5811558.901489157,685090.1210959767,Rue de Contamines,36,,Genève
5811475.801898708,685104.6537658862,,,,
5811528.063856109,685018.893699323,,,,
5811498.141041196,685118.7143657046,,,,
5811429.9387261,685180.7752964265,,,,
5811520.441648071,685114.1657328974,,,,
5811490.901813175,685041.9890991033,,,,
5811507.603957495,685019.2071031613,Avenue de Champel,12,,Genève
5811457.818456731,685207.315625983,,,,
5811348.023839772,684948.1739384222,,,,
5811374.313509779,685226.8502793735,,,,
5811498.153911986,685100.1365107294,,,,
5811520.321835262,685132.7783876415,,,,
5811455.673195698,684982.716957705,,,,
5811587.842115551,685106.140876479,,,,
5811609.426387226,685081.2791137282,,,,
5811504.837953359,685269.3445081478,,,,
5811469.697856965,685082.0778221126,,,,
5810993.1539438,683196.6002586258,,,,
5810975.031241711,683172.5766059918,,,,
5811458.543261934,684754.7535962737,,,,
5810915.777984937,683270.7221414455,,,,
5810867.630165531,683499.3184497826,,,,
5810888.485284977,683457.5248254648,,,,
5810727.77679012,683530.2214707301,,,,
5810945.967731038,683274.5946359913,,,,
5811448.4254894,684740.5177482234,,,,
5811472.571616742,684816.355949923,Rue Michel-Servet,1,1206,Genève
5811427.793004341,684870.6072593563,,,,
5811024.132276325,683365.5137195796,,,,
5811110.587819844,683426.7222069199,,,,
5810763.038017411,683535.209542706,,,,
5811192.639734617,683330.1000089725,,,,
5811184.021401001,683402.6928511731,,,,
5810894.809742366,683273.5686935845,,,,
5810979.967584392,683365.7442725261,,,,
5811150.330378944,683200.8812440211,Route des Acacias,10,,Les Acacias
5811122.982730353,683377.334008518,,,,
5811446.010119296,684833.4868552403,Rue Michel-Servet,1,,
5811247.051951077,683322.3878264889,,,,
5811072.176254848,683100.1113318835,,,,
5811180.841827702,683381.7785775608,,,,
5811013.240864474,683276.3615179058,,,,
5810954.98999946,683364.1411020976,,,,
5811029.429148468,683399.229894904,,,,
5810732.11251542,683546.4370757065,,,,
5810950.851486675,683311.5125502779,,,,
